Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
22398626,We Have Always Fought,Kameron Hurley,"Hurley, Kameron",,"=""""","=""""",0,4.41,Kameron Hurley,ebook,292,2014,2014,,2023/05/20,"to-read, fantasyessay","to-read (#419), fantasyessay (#3)",to-read,,,,0,0
68036,From Elfland to Poughkeepsie,Ursula K. Le Guin,"Guin, Ursula K. Le",Vonda N. McIntyre,"=""091401000X""","=""9780914010005""",0,4.04,Pendragon Pr,Paperback,31,1973,1973,,2023/05/20,"to-read, fantasyessay","to-read (#418), fantasyessay (#2)",to-read,,,,0,0
1362112,Tolkien On Fairy-stories,J.R.R. Tolkien,"Tolkien, J.R.R.","Verlyn Flieger, Douglas A. Anderson","=""0007244665""","=""9780007244669""",0,4.32,HarperCollins,Hardcover,320,2008,2008,,2023/05/20,"to-read, fantasyessay","to-read (#417), fantasyessay (#1)",to-read,,,,0,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",4,4.16,Tor.com,ebook,144,2017,2017,2023/05/19,2023/01/19,"comprati, ebook, eng, fantascienza, w-writer","comprati (#97), ebook (#65), eng (#35), fantascienza (#4), w-writer (#51)",read,"Letto in inglese.<br/>L'ho scelto perché avevo bisogno di qualcosa che non fosse troppo lungo e dispersivo. Dopo tanti libri fantasy verbosi, finalmente qualcosa che va dritto al punto, senza tanti preamboli, in maniera semplice e incisiva. Poteva essere un disastro, per me, perché non ho mai letto sci-fi e l'unica esperienza che ho avuto è stata The Martian (L'uomo di Marte) che, a differenza del film, mi ha annoiato molto. Ma fortunatamente Martha Wells è riuscita ad intrattenermi con il suo protagonista fuori dal comune. Il Murderbot che racconta la sua avventura in prima persona fa involontariamente sorridere, mentre tutto quello che lo circonda si fa sempre più pericoloso.<br/>Finale inaspettato, ma che apre a numerosi seguiti.<br/>",,,1,0
62334530,None of This Is True,Lisa Jewell,"Jewell, Lisa",,"=""1982179007""","=""9781982179007""",0,4.33,Atria Books,Hardcover,384,2023,2023,,2023/05/18,to-read,to-read (#416),to-read,,,,0,0
39891788,Tanti piccoli fuochi,Celeste Ng,"Ng, Celeste",Manuela Faimali,"=""""","=""""",4,4.08,Bollati Boringhieri,Kindle Edition,374,2018,2017,2019/02/27,2019/02/19,,,read,,,,1,0
63355985,Storia confidenziale dell'editoria italiana,Gian Arturo Ferrari,"Ferrari, Gian Arturo",,"=""8829715433""","=""9788829715435""",0,3.65,Marsilio ,Paperback,363,2022,2022,,2023/01/13,"currently-reading, 2022, autore-italiano, comprati, ebook, saggi, storia","currently-reading (#1), 2022 (#15), autore-italiano (#24), comprati (#96), ebook (#64), saggi (#29), storia (#22)",currently-reading,,,,1,0
37794149,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1529001587""","=""9781529001587""",0,4.13,Tor,Paperback,462,2019,2019,,2023/05/15,to-read,to-read (#415),to-read,,,,0,0
62873999,Translation State,Ann Leckie,"Leckie, Ann",,"=""031628971X""","=""9780316289719""",0,4.24,Orbit,Hardcover,432,2023,2023,,2023/05/15,to-read,to-read (#414),to-read,,,,0,0
62080151,The Endless Vessel,Charles Soule,"Soule, Charles",,"=""0063043041""","=""9780063043046""",0,3.91,Harper Perennial,Hardcover,456,2023,2023,,2023/05/15,to-read,to-read (#413),to-read,,,,0,0
62854842,Ink Blood Sister Scribe,Emma  Törzs,"Törzs, Emma",,"=""0063253461""","=""9780063253469""",0,4.11,William Morrow,Hardcover,416,2023,2023,,2023/05/15,to-read,to-read (#412),to-read,,,,0,0
63222079,The Whispers,Ashley Audrain,"Audrain, Ashley",,"=""1984881698""","=""9781984881694""",0,3.90,Pamela Dorman Books,Hardcover,336,2023,2023,,2023/05/15,to-read,to-read (#411),to-read,,,,0,0
65678550,The Heaven & Earth Grocery Store,James   McBride,"McBride, James",,"=""0593422945""","=""9780593422946""",0,4.41,Riverhead Books,Hardcover,400,2023,2023,,2023/05/15,to-read,to-read (#410),to-read,,,,0,0
62800971,Banyan Moon,Thao Thai,"Thai, Thao",,"=""0063267101""","=""9780063267107""",0,4.02,Mariner Books,Hardcover,336,2023,2023,,2023/05/15,to-read,to-read (#409),to-read,,,,0,0
60784308,The Crane Husband,Kelly Barnhill,"Barnhill, Kelly",,"=""1250850975""","=""9781250850973""",0,3.91,Tordotcom,Hardcover,120,2023,2023,,2023/05/13,to-read,to-read (#408),to-read,,,,0,0
61244268,"Godkiller (Godkiller, #1)",Hannah Kaner,"Kaner, Hannah",,"=""0008521468""","=""9780008521462""",0,3.93,Harper Voyager,Hardcover,304,2023,2023,,2023/05/13,to-read,to-read (#407),to-read,,,,0,0
61145554,"The Book That Wouldn’t Burn (The Library Trilogy, #1)",Mark  Lawrence,"Lawrence, Mark",,"=""""","=""""",0,4.21,Ace,Kindle Edition,571,2023,2023,,2023/05/13,to-read,to-read (#406),to-read,,,,0,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""0593321200""","=""9780593321201""",5,4.22,Knopf,Hardcover,401,2022,2022,2023/05/13,2022/11/16,"2022, cartaceo, comprati, eng, informatica, sliceoflife, w-writer","2022 (#14), cartaceo (#42), comprati (#94), eng (#33), informatica (#3), sliceoflife (#25), w-writer (#49)",read,,,,1,0
57693262,Cleopatra and Frankenstein,Coco Mellors,"Mellors, Coco",,"=""1635576814""","=""9781635576818""",1,3.82,Bloomsbury Publishing,Hardcover,384,2022,2022,2023/04/29,2023/04/28,"2022, cartaceo, comprati, eng, w-writer, romance","2022 (#13), cartaceo (#41), comprati (#93), eng (#32), w-writer (#48), romance (#1)",read,"Ho finito questo libro da un paio di settimane e la frustrazione è scivolata via, lasciando solo scoraggiamento.<br/>Vorrei dire che questo libro mi sia piaciuto, ma mentirei. Non sono mai contenta di parlare male di un libro, mi viene difficile, scrivo e cancello, poi riscrivo perché non voglio sembrare troppo netta.<br/>Ma qui è veramente complicato salvare qualcosa, posso solo sperare che il mio inglese non sia così buono e di aver saltato delle parti importanti.<br/>Cosa non va? Prima di tutto i due protagonisti, poi tutti quelli che li circondano. Tenuto conto che l'ambientazione è sfocata sullo sfondo, direi che non riesco a salvare nulla.<br/>Non posso dire altro se non con spoiler, quindi proseguo qui giù!<br/><spoiler><br/>Pensate si tratti di una storia d'amore? No, è una storia di abusi, di droga e alcol. Si possono ricavare fantastiche storie da questi temi tremendi, che colpiscono la nostra società e distruggono le persone, ma questo libro non ne è un esempio.<br/>Cleo è una ragazzina sfrontata che trova nel momento giusto la persona sbagliata, cioè Frank. Frank è un pubblicitario di successo che ha qualche problema con l'alcol.<br/>Eppure tutto è idilliaco all'inizio, come lo è tra due sconosciuti, il cui buio interiore si manifesta solo con il tempo e lo si può notare da piccoli particolari sempre meno celabili. Ed è così che capiamo che Cleo ha una personalità fragile e che per stare con Frank ha inconsciamente deciso di abbandonare la sua arte, e Frank torna tutte le sere a casa ubriaco perso, ma senza far mai mancare nulla (economicamente parlando) a Cleo.<br/>Posso riconoscere alla scrittrice la capacità di aver creato dei personaggi grigi: non totalmente buoni, ma capaci di azioni logiche davanti agli altri.<br/>Era sulla buona strada, fino a metà libro. Ancora meglio quando, finalmente, Cleo capisce che non può stare con Frank e decide di divorziare. Eventi estremi a parte, che possono essere comprensibili per il genere il personaggio che Cleo è, ho cominciato a storcere il naso quando non si è arrivati al punto.<br/>Speravo che nella seconda parte del libro ci fosse la possibilità di vedere una redenzione di almeno uno dei due: Cleo che torna alla sua arte e riparte dal basso, incorporando la sua esperienza di vita nella sua concezione di arte; oppure Frank che ha un'epifania sul suo atteggiamento nei confronti di Cleo e, con questa nuova consapevolezza, approcciarsi a Eleonor (altro personaggio grigio anche se comparso veramente poco tramite dei brevi passaggi in prima persona che sembravano più capitoli bozza che vero racconto). E invece no. Niente crescita, niente personaggio a tutto tondo.<br/>Tutte le strade rimangono aperte. Frank migliora con l'arrivo di Eleonor? NO, anzi, sembra che il suo interesse verso la sua salute epatica peggiori soltanto.<br/>Cleo fa qualcosa per riprendere la sua vita in mano? NO, per sola fortuna incontra un ex compagno di corso che, così, senza referenze o altro la invita a Roma per lavorare. Nessun superamento di traumi, nessuna accettazione delle proprie debolezze.<br/>E sul finale Frank, come un tormento, va a Roma, per incontrare Cleo, per chissà quale motivo. E niente, finisce a tarallucci e vino, con i due che si dichiarano ""amore"" eterno e si separano (spero per sempre). Va beh. Io ho chiuso il libro e così è finita la storia.<br/></spoiler><br/>Se mai uscirà in italiano potrei dargli una seconda opportunità.",,,1,0
30969741,An Enchantment of Ravens,Margaret  Rogerson,"Rogerson, Margaret",,"=""1481497588""","=""9781481497589""",0,3.65,Margaret K. McElderry Books,Hardcover,304,2017,2017,,2023/05/10,to-read,to-read (#405),to-read,,,,0,0
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",,"=""0765376458""","=""9780765376459""",0,4.06,Tor,Hardcover,400,2015,2015,,2023/05/09,to-read,to-read (#404),to-read,,,,0,0
59568527,"The Three Dahlias (Three Dahlias Mysteries, 1)",Katy  Watson,"Watson, Katy",,"=""1408716402""","=""9781408716403""",0,3.83,Mobius,Hardcover,364,2022,2022,,2023/05/08,to-read,to-read (#403),to-read,,,,0,0
13662,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0689845367""","=""9780689845369""",0,4.12,Aladdin Paperbacks,Mass Market Paperback,180,2001,1970,,2023/05/08,to-read,to-read (#402),to-read,,,,0,0
104386172,"The Christmas Appeal (The Appeal, #1.5)",Janice Hallett,"Hallett, Janice",,"=""1800817355""","=""9781800817357""",0,4.34,Viper,Hardcover,208,2023,2023,,2023/05/08,to-read,to-read (#401),to-read,,,,0,0
61157639,The Mysterious Case of the Alperton Angels,Janice Hallett,"Hallett, Janice",,"=""1800810407""","=""9781800810402""",0,4.19,Viper,Hardcover,416,2023,2023,,2023/05/08,to-read,to-read (#400),to-read,,,,0,0
58451313,The Twyford Code,Janice Hallett,"Hallett, Janice",,"=""1788165322""","=""9781788165327""",0,3.66,Viper,Paperback,384,2022,2022,,2023/05/08,to-read,to-read (#399),to-read,,,,0,0
31331,"Blood Canticle (The Vampire Chronicles, #10)",Anne Rice,"Rice, Anne",,"=""0099460173""","=""9780099460176""",0,3.73,Arrow,Paperback,400,2004,2003,,2023/05/08,to-read,to-read (#398),to-read,,,,0,0
31337,"Blackwood Farm (The Vampire Chronicles, #9)",Anne Rice,"Rice, Anne",,"=""0099446723""","=""9780099446729""",0,3.88,Arrow books,Paperback,774,2003,2002,,2023/05/08,to-read,to-read (#396),to-read,,,,0,0
21412673,"Prince Lestat (The Vampire Chronicles, #11)",Anne Rice,"Rice, Anne",,"=""0307962520""","=""9780307962522""",0,3.83,Alfred A. Knopf,Hardcover,458,2014,2014,,2023/05/08,to-read,to-read (#397),to-read,,,,0,0
43781,"Merrick (The Vampire Chronicles, #7)",Anne Rice,"Rice, Anne",,"=""0345422406""","=""9780345422408""",0,3.75,Ballantine Books,Mass Market Paperback,370,2001,2000,,2023/05/08,to-read,to-read (#395),to-read,,,,0,0
31332,"The Vampire Armand (The Vampire Chronicles, #6)",Anne Rice,"Rice, Anne",,"=""0345434803""","=""9780345434807""",0,3.79,Ballantine Books,Mass Market Paperback,457,2000,1998,,2023/05/08,to-read,to-read (#394),to-read,,,,0,0
31338,"Memnoch the Devil (The Vampire Chronicles, #5)",Anne Rice,"Rice, Anne",,"=""096319254X""","=""9780963192547""",0,3.76,B E Trice Pub,Hardcover,354,1999,1995,,2023/05/08,to-read,to-read (#393),to-read,,,,0,0
31336,"The Tale of the Body Thief (The Vampire Chronicles, #4)",Anne Rice,"Rice, Anne",,"=""0345419634""","=""9780345419637""",0,3.75,Ballantine Books,Paperback,464,2005,1992,,2023/05/08,to-read,to-read (#392),to-read,,,,0,0
43758,"The Queen of the Damned (The Vampire Chronicles, #3)",Anne Rice,"Rice, Anne",,"=""0345419626""","=""9780345419620""",0,3.91,Ballantine Books,Paperback,448,1997,1988,,2023/05/08,to-read,to-read (#391),to-read,,,,0,0
43814,"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,"Rice, Anne",,"=""0345476883""","=""9780345476883""",0,4.09,Ballantine Books,Mass Market Paperback,481,2004,1985,,2023/05/08,to-read,to-read (#390),to-read,,,,0,0
43763,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,"Rice, Anne",,"=""0345476875""","=""9780345476876""",0,4.02,Ballantine Books,Paperback,346,2004,1976,,2023/05/08,to-read,to-read (#389),to-read,,,,0,0
60345720,The Vocabulary Detective: How to get meaning from context. A guide for English learners B1-C1.,David Hastings,"Hastings, David",,"=""""","=""""",0,3.00,,Kindle Edition,133,2022,,,2023/05/08,to-read,to-read (#388),to-read,,,,0,0
26032887,"The Wicked King (The Folk of the Air, #2)",Holly Black,"Black, Holly",,"=""0316310336""","=""9780316310338""",0,4.32,"Little, Brown Books for Young Readers",ebook,336,2019,2019,,2023/05/08,to-read,to-read (#387),to-read,,,,0,0
58341875,"The Windsor Knot (Her Majesty the Queen Investigates, #1)",S.J.  Bennett,"Bennett, S.J.",,"=""1838774319""","=""9781838774318""",0,3.53,Zaffre,Paperback,330,2021,2020,,2023/05/08,to-read,to-read (#386),to-read,,,,0,0
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0756404738""","=""9780756404734""",0,4.55,DAW Books,Hardcover,994,2011,2011,,2023/05/08,to-read,to-read (#385),to-read,,,,0,0
58085211,The Wok: Recipes and Techniques,J. Kenji López-Alt,"López-Alt, J. Kenji",,"=""0393541215""","=""9780393541212""",0,4.66,W. W. Norton & Company,Hardcover,672,2022,2022,,2023/05/08,to-read,to-read (#384),to-read,,,,0,0
34499221,"To Kill a Kingdom (Hundred Kingdoms, #1)",Alexandra Christo,"Christo, Alexandra",,"=""1250112680""","=""9781250112682""",0,3.76,Feiwel & Friends,Hardcover,344,2018,2018,,2023/05/08,to-read,to-read (#383),to-read,,,,0,0
26592002,Tokyo Cult Recipes,Maori Murota,"Murota, Maori",,"=""1743365950""","=""9781743365953""",0,4.28,Murdoch Books,Hardcover,272,1800,2014,,2023/05/08,to-read,to-read (#382),to-read,,,,0,0
60531406,Tress of the Emerald Sea (The Cosmere),Brandon Sanderson,"Sanderson, Brandon",Howard Lyon,"=""""","=""""",0,4.51,Dragonsteel Entertainment,Kindle Edition,483,2023,2023,,2023/05/08,to-read,to-read (#381),to-read,,,,0,0
29589074,"Truly, Devious (Truly Devious, #1)",Maureen Johnson,"Johnson, Maureen",,"=""""","=""""",4,3.96,HarperCollins,Hardcover,416,2018,2018,2019/09/16,2019/07/20,to-read,to-read (#380),to-read,,,,1,0
58070075,Turkey and the Wolf: Flavor Trippin' in New Orleans [A Cookbook],Mason Hereford,"Hereford, Mason",JJ Goode,"=""1984858998""","=""9781984858993""",0,3.99,Ten Speed Press,Hardcover,256,2022,2022,,2023/05/08,to-read,to-read (#379),to-read,,,,0,0
12094945,Tutti i racconti gialli e tutte le indagini di Padre Brown,G.K. Chesterton,"Chesterton, G.K.",,"=""8854130141""","=""9788854130142""",0,4.03,Newton Compton,Hardcover,720,2011,1935,,2023/05/08,to-read,to-read (#378),to-read,,,,0,0
121828095,Tutti i sapori di Casa Pappagallo: Ricette golose e sorprendenti per la gioia degli occhi e del palato (Italian Edition),Luca Pappagallo,"Pappagallo, Luca",,"=""8855058673""","=""9788855058674""",0,3.50,Vallardi,Kindle Edition,300,2022,,,2023/05/08,to-read,to-read (#377),to-read,,,,0,0
59493305,Benvenuti a Casa Pappagallo®,Luca Pappagallo,"Pappagallo, Luca",,"=""8855055763""","=""9788855055765""",0,4.20,A. Vallardi,Hardcover,320,2021,2021,,2023/05/08,to-read,to-read (#376),to-read,,,,0,0
52655000,"Undercover Bromance (Bromance Book Club, #2)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""""","=""""",0,3.88,Berkley,Kindle Edition,348,2020,2020,,2023/05/08,to-read,to-read (#375),to-read,,,,0,0
60784305,Untethered Sky,Fonda Lee,"Lee, Fonda",,"=""1250842468""","=""9781250842466""",0,3.94,Tordotcom,Hardcover,152,2023,2023,,2023/05/08,to-read,to-read (#374),to-read,,,,0,0
34593278,La vegetariana,Han Kang,"Kang, Han","Sunme Yoon, Gabi Martínez","=""8416738130""","=""9788416738137""",0,3.59,:Rata_,Paperback,240,2017,2007,,2023/05/08,to-read,to-read (#373),to-read,,,,0,0
13264493,"La via dei re (Le cronache della Folgoluce, #1)",Brandon Sanderson,"Sanderson, Brandon",Gabriele Giorgi,"=""8834717740""","=""9788834717745""",0,4.65,Fanucci,Hardcover,1146,2011,2010,,2023/05/08,to-read,to-read (#372),to-read,,,,0,0
28821173,"La via del male (Cormoran Strike, #3)",Robert Galbraith,"Galbraith, Robert",Francesco Bruno,"=""886918479X""","=""9788869184796""",0,4.21,Salani,Hardcover,603,2016,2015,,2023/05/08,to-read,to-read (#371),to-read,,,,0,0
57933338,Violeta,Isabel Allende,"Allende, Isabel",Frances Riddle,"=""0593496205""","=""9780593496206""",0,4.03,Ballantine Books,Paperback,322,2022,2022,,2023/05/08,to-read,to-read (#370),to-read,,,,0,0
38633526,"Vita Nostra (Vita Nostra, #1)",Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Julia Meitov Hersey","=""0062694596""","=""9780062694591""",0,4.03,Harper Voyager,Hardcover,408,2018,2007,,2023/05/08,to-read,to-read (#369),to-read,,,,0,0
1268479,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",0,4.30,Self-published,ebook,688,2009,2009,,2023/05/08,to-read,to-read (#368),to-read,,,,0,0
35412097,When: The Scientific Secrets of Perfect Timing,Daniel H. Pink,"Pink, Daniel H.",,"=""0735210624""","=""9780735210622""",0,3.79,Riverhead Books,Hardcover,272,2018,2018,,2023/05/08,to-read,to-read (#367),to-read,,,,0,0
25860139,Why the Dutch are Different: A Journey into the Hidden Heart of the Netherlands,Ben Coates,"Coates, Ben",,"=""185788633X""","=""9781857886337""",0,3.80,Nicholas Brealey Publishing ,Paperback,304,2015,2015,,2023/05/08,to-read,to-read (#366),to-read,,,,0,0
